date,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,EWA,EWC,EWG,EWH,EWJ,EWL,EWQ,EWT,EWU,EWY,EWZ,FTV,GOOG,GPC,GSG,HIG,HIGH.L,HST,HYG,IAU,ICLN,IEAA.L,IEF,IEFM.L,IEMG,IEUS,IEVL.L,IGF,INDA,IUMO.L,IUVL.L,IVV,IWM,IXN,JPEA.L,JPM,KR,LQD,MCHI,META,MVEU.L,OGN,PG,PPL,PRU,PYPL,RE,REET,ROL,ROST,SEGA.L,SHY,SLV,SPMV.L,TLT,UNH,URI,V,VRSK,VXX,WRK,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
2009-01-16,,33.0,32.11,29.49,,10.18,20.75,51.8,49.1378,30.61,17.87,72.0,47.83,22.59,13.55,,,12.94,,19.05,12.8,37.6508,23.93,1.77,,6.01,9.54,37.22,12.78,17.18,987.0,1006.0,8.95,8.57,18.67,7.04,11.65,27.3,12.0033,,305.02,37.17,26.91,14.17,,6.63,75.24,82.32,20.52,,97.55,,,21.97,,27.78,,,,86.05,46.98,36.4401,,24.83,24.75,100.96,,,,,58.08,31.74,27.43,,73.3,,16.5603,30.89,,84.42,10.88,,113.42,25.39,6.65,49.03,,,14.6419,22.77,,47.01,10.25,21.92,15.12,23.08,28.71,26.13,20.8,77.62
2009-01-19,,33.0,32.11,29.49,,10.18,20.75,51.8,49.1378,30.61,17.87,72.0,47.83,22.59,13.55,,,12.94,,19.05,12.8,37.6508,23.93,1.77,,6.01,9.54,37.22,12.78,17.18,987.0,1006.0,8.95,8.57,18.67,7.04,11.65,27.3,12.0033,,305.02,37.17,26.91,14.17,,6.63,75.24,82.32,20.52,,97.55,,,21.97,,27.78,,,,86.05,46.98,36.4401,,24.83,24.75,100.96,,,,,58.08,31.74,27.43,,73.3,,16.5603,30.89,,84.42,10.88,,113.42,25.39,6.65,49.03,,,14.6419,22.77,,47.01,10.25,21.92,15.12,23.08,28.71,26.13,20.8,77.62
2009-01-20,,32.48,32.43,27.99,,10.03,20.14,50.75,48.6489,29.73,16.84,72.47,48.51,21.99,13.45,,,12.05,,18.89,12.78,36.7589,24.01,1.8,,6.14,9.83,36.12,12.14,16.69,931.8,989.0,8.72,8.08,17.74,6.64,10.69,26.24,11.54,,299.142,36.88,26.09,13.38,,6.52,75.01,84.09,19.98,,96.81,,,21.12,,27.52,,,,84.43,45.88,35.7601,,21.0,24.89,101.13,,,,,57.77,32.02,26.06,,72.4,,16.5402,30.7,,84.45,11.14,,112.29,25.41,6.33,46.05,,,14.1813,22.53,,45.74,9.1401,21.68,14.91,23.0,28.9,26.01,20.61,77.08
2009-01-21,,32.5,32.29,26.55,,9.61,18.1,49.31,45.9644,28.83,16.35,71.86,48.01,21.96,12.99,,,11.5,,18.22,12.66,34.998,22.74,1.73,,5.55,8.93,35.65,11.75,16.02,918.6,981.0,8.58,8.025,17.46,6.7,10.46,25.69,11.25,,288.35,35.89,25.88,12.15,,5.85,74.82,84.13,19.04,,97.1,,,20.96,,25.91,,,,82.2,44.0,34.3601,,19.29,24.42,100.01,,,,,58.2,31.77,23.04,,69.61,,16.1798,30.0,,84.48,11.24,,111.93,24.21,5.74,43.2,,,13.3454,21.65,,44.68,8.56,21.25,14.68,22.95,28.94,25.77,19.47,76.25
2009-01-22,,32.81,31.93,27.51,,9.02,19.75,49.42,48.6311,28.73,16.33,71.4599,46.73,22.19,12.97,,,11.54,,18.28,12.51,36.8351,23.31,1.64,,5.93,9.68,35.9599,12.08,16.02,900.6,968.0,8.56,8.005,17.2,6.61,10.39,25.71,11.28,,298.04,33.98,25.87,12.65,,5.89,74.87,84.09,22.32,,96.72,,,20.85,,26.04,,,,82.62,44.52,34.9301,,22.36,24.52,99.68,,,,,57.38,31.53,23.93,,68.65,,16.2903,30.55,,84.47,11.25,,110.6,25.44,5.94,43.78,,,13.856,21.57,,45.95,8.9,21.04,14.7,22.55,28.55,25.82,19.75,77.69
2009-01-23,,30.91,31.39,25.56,,8.98,18.09,48.9,44.5333,27.7,15.2,72.96,46.57,22.25,12.93,,,11.04,,18.33,12.51,35.7222,23.01,1.59,,5.82,9.44,35.99,11.06,15.68,886.2,946.0,8.35,7.755,16.47,6.46,10.17,24.5,10.9667,,309.27,33.28,25.78,11.48,,5.44,73.82,86.63,21.34,,95.86,,,20.18,,26.16,,,,81.1,43.04,34.2701,,21.92,24.47,98.06,,,,,56.54,31.7501,22.18,,64.26,,15.7901,30.78,,84.43,11.45,,107.92,27.17,5.6,42.69,,,13.7608,21.25,,44.63,8.31,20.69,14.41,22.38,28.22,25.88,19.18,76.4
2009-01-26,,31.68,31.93,27.32,,9.62,19.64,50.18,48.3378,28.18,15.57,71.7999,46.51,22.83,13.19,,,11.94,,18.3,13.11,37.2239,23.05,1.65,,6.77,10.41,36.2001,11.71,16.71,922.2,987.0,8.5,8.115,17.41,6.74,10.7,25.32,11.5667,,324.85,31.78,27.1,14.18,,5.63,73.78,89.26,18.03,,95.85,,,20.74,,26.79,,,,83.81,44.36,35.2301,,25.0,24.68,98.21,,,,,55.95,32.06,25.91,,66.23,,16.0002,31.27,,84.43,11.99,,107.43,28.16,5.77,44.3,,,13.9761,22.25,,47.4,9.17,20.64,14.98,22.67,28.88,26.17,19.56,78.68
2009-01-27,,32.01,32.73,26.98,,9.93,20.35,49.3,47.9022,26.91,16.09,73.4901,46.73,22.92,13.35,,,11.88,,18.25,13.5,37.4526,22.74,1.578,,7.21,10.95,36.6701,11.89,16.66,946.8,999.0,8.79,8.07,17.77,6.8,10.91,25.8,11.6333,,326.452,31.35,26.49,14.44,,6.08,74.17,88.44,19.21,,95.91,,,21.1312,,27.07,,,,84.31,45.07,36.1201,,25.12,24.98,98.21,,,,,56.48,32.43,25.58,,65.55,,16.47,31.77,,84.3,11.85,,107.8,28.27,5.86,43.49,,,13.871,21.93,,47.7,9.0101,21.05,15.12,22.8,29.54,26.2,19.9,78.27
2009-01-28,,32.45,31.89,28.72,,10.23,21.59,49.72,50.7556,25.96,17.8,76.98,47.95,23.6,13.68,,,11.95,,17.75,13.8,38.5885,23.9,1.53,,7.12,11.23,38.32,12.36,17.49,988.8,1029.0,8.94,8.305,18.46,7.11,11.42,27.54,12.0567,,337.978,32.8,25.98,15.8,,5.89,74.94,88.33,19.69,,96.75,,,21.55,,27.95,,,,86.61,46.25,36.4101,,27.19,25.09,100.24,,,,,57.5,32.13,28.8,,65.97,,16.47,31.46,,84.39,11.95,,109.31,29.61,6.1,45.91,,,15.2526,22.26,,48.85,9.94,21.82,15.39,23.13,29.96,26.77,20.67,79.37
2009-01-29,,32.64,31.5,28.34,,10.12,21.28,49.96,50.9511,25.71,17.26,69.57,47.38,22.5,13.98,,,12.18,,18.12,13.66,37.3611,24.31,1.58,,6.83,10.99,38.36,12.05,17.15,968.4,1009.0,8.78,7.955,18.15,7.13,11.0,27.06,12.1367,,344.54,33.15,25.7,16.55,,5.95,75.95,86.72,19.71,,95.51,,,22.01,,27.5,,,,86.35,46.59,37.3101,,26.74,24.45,99.94,,,,,57.79,31.55,31.82,,67.36,,16.9005,30.85,,84.27,11.7,,105.56,29.68,6.4,45.94,,,16.489,22.29,,48.31,9.92,21.73,15.45,22.95,29.62,26.54,20.24,77.58
2009-01-30,,32.34,32.85,27.02,,9.69,21.6,57.36,49.4933,25.16,16.94,71.48,46.92,21.78,13.74,,,11.4,,18.04,13.77,36.5226,23.86,1.5,,6.93,10.04,37.01,11.91,16.97,952.8,1018.0,8.69,7.9,17.82,6.83,11.17,26.92,12.0767,,344.692,32.72,26.49,15.65,,5.84,75.59,90.78,19.45,,95.02,,,21.21,,26.85,,,,85.21,45.76,35.8501,,25.81,24.1,99.5,,,,,56.5,31.6801,28.65,,64.61,,15.7604,30.36,,84.28,12.36,,104.55,28.76,5.93,47.05,,,16.474,21.98,,48.38,9.63,21.12,15.21,22.77,29.66,26.57,19.93,78.25
2009-02-02,,31.22,31.04,25.98,,9.25,19.49,58.57,44.9511,23.97,16.35,72.09,44.84,21.5,13.27,,,10.5,,17.63,13.25,35.6383,21.52,1.455,,6.61,9.15,37.47,11.41,16.34,901.2,994.0,8.41,7.67,17.04,6.61,10.67,25.93,11.53,,334.29,31.52,25.28,14.34,,5.2,73.88,89.97,18.93,,94.8,,,20.56,,26.08,,,,81.72,43.66,34.6501,,25.0,22.42,98.99,,,,,54.0,30.2501,24.96,,62.59,,15.6105,29.44,,84.14,12.28,,104.02,28.0,5.48,48.26,,,15.3577,20.84,,45.94,9.0,20.3,14.6,21.91,28.65,26.0,18.87,76.06
2009-02-03,,31.69,32.49,27.07,,9.35,21.64,60.87,47.2444,24.05,17.07,72.6301,45.4,22.55,14.15,,,9.85,,18.39,13.88,35.1428,22.0,1.44,,6.85,9.65,36.94,11.72,16.48,930.0,986.0,8.53,7.835,17.51,6.92,10.88,27.17,11.78,,342.572,32.11,25.5,15.51,,5.56,73.47,89.45,18.81,,94.84,,,20.75,,26.29,,,,83.27,45.28,35.4401,,25.03,22.27,98.99,,,,,53.49,30.6801,26.96,,63.46,,16.7499,29.26,,84.21,12.18,,104.3,29.61,5.18,50.21,,,15.5079,20.94,,46.42,9.3899,20.18,14.98,21.97,29.04,26.55,19.15,76.85
2009-02-04,,32.88,32.71,27.45,,9.56,20.99,63.38,46.1867,24.3,16.19,74.0,47.65,23.11,14.9,,,9.49,,18.81,14.02,35.6993,22.57,1.55,,6.92,9.75,38.6101,11.75,16.67,949.8,998.0,8.71,7.77,17.9,6.95,11.26,28.02,12.3233,,340.07,32.78,26.09,14.99,,5.51,73.48,88.94,18.95,,94.15,,,20.56,,26.45,,,,84.45,45.21,36.4601,,24.25,22.6,98.51,,,,,54.33,30.99,27.07,,64.23,,17.1302,29.122,,84.12,12.38,,102.75,29.8,5.45,48.86,,,15.8432,21.44,,47.4,9.16,20.73,15.25,22.4,29.57,27.33,19.44,78.55
2009-02-05,,32.87,32.84,24.62,,9.66,20.58,61.15,43.76,23.82,16.4,73.55,46.55,22.61,14.64,,,10.05,,18.34,13.91,34.7464,22.21,1.69,,6.85,9.16,37.7701,11.7,16.66,940.2,978.0,8.54,7.59,17.74,6.92,11.23,27.85,12.1667,,340.91,32.8,25.62,14.77,,5.09,73.33,90.86,19.22,,94.03,,,21.22,,26.49,,,,82.87,44.44,35.9901,,23.74,22.13,98.7,,,,,52.29,31.19,25.95,,63.26,,16.7102,28.5,,84.04,12.69,,103.24,28.66,5.36,52.24,,,15.7732,21.56,,47.08,8.86,20.25,15.03,21.79,29.4,26.69,19.13,77.57
2009-02-06,,32.7,33.36,26.21,,10.23,22.27,63.18,42.4622,24.26,17.35,74.52,47.47,23.4,15.18,,,10.58,,19.13,13.85,35.3867,23.09,1.6601,,6.95,9.23,38.83,12.15,16.88,978.6,996.0,8.55,7.59,18.27,7.14,11.55,28.81,12.7767,,356.46,33.45,25.66,12.0,,5.19,72.9,89.3,19.67,,94.0,,,21.7,,27.15,,,,85.08,45.42,37.2501,,25.51,22.13,97.72,,,,,53.42,32.31,27.77,,64.87,,17.2002,30.55,,84.12,12.8,,102.25,28.77,5.55,53.95,,,15.5629,22.19,,48.01,9.36,20.85,15.56,22.23,29.7,27.19,19.84,78.81
2009-02-09,,33.06,33.06,25.78,,10.46,21.66,66.56,45.0844,24.65,17.91,74.2001,47.75,23.09,15.8,,,11.82,,19.78,14.5,36.6141,23.5,1.72,,6.95,10.26,40.4699,12.78,17.5,1007.4,1018.0,8.5,7.92,18.78,7.32,11.9,28.67,13.46,,371.278,33.56,26.2,14.56,,5.34,73.7,88.42,22.89,,93.52,,,22.19,,27.48,,,,87.16,46.79,38.5101,,26.65,22.86,98.1,,,,,53.89,33.17,30.96,,64.37,,17.7701,32.62,,83.98,12.86,,101.69,29.62,5.86,55.52,,,15.633,22.7,,49.71,9.88,21.19,16.01,22.47,29.97,27.42,20.19,80.39
2009-02-10,,32.52,32.73,26.01,,10.05,21.55,66.15,44.5244,24.54,17.5,72.15,46.07,22.95,15.85,,,11.81,,19.74,14.06,36.6903,23.88,1.65,,6.97,10.28,40.23,12.5,17.58,999.0,1011.0,8.46,7.78,18.44,7.23,11.68,28.27,13.24,,375.98,33.77,26.0,13.87,,5.4899,74.55,89.73,20.24,,94.1,,,21.17,,27.4,,,,86.47,46.39,38.3801,,26.86,22.43,98.16,,,,,52.74,32.4,29.68,,65.33,,17.01,31.93,,84.0,13.0,,104.11,29.27,5.67,55.13,,,15.618,22.54,,49.89,9.78,21.43,15.95,22.1,29.65,27.17,19.92,79.28
2009-02-11,,32.35,31.96,25.13,,9.47,20.33,63.1,41.8933,23.41,16.3,70.5,44.61,22.44,16.0,,,11.26,,20.81,13.47,35.6307,23.11,1.57,,6.65,9.23,39.9,12.15,16.8,970.8,975.0,8.31,7.94,17.99,7.2,11.34,27.24,12.89,,358.948,34.18,24.96,13.49,,4.87,74.25,91.03,19.95,,94.86,,,21.55,,27.46,,,,83.73,44.88,37.1301,,25.25,21.49,99.29,,,,,51.8,31.74,25.6,,62.76,,16.5302,31.71,,84.16,13.16,,105.71,27.8,5.74,54.1,,,15.1024,21.82,,47.7,9.04,20.53,15.35,21.68,29.11,26.5,19.29,76.61
2009-02-12,,31.62,31.2,25.31,,9.6,19.76,63.25,41.9556,23.2,15.91,70.17,44.02,22.53,15.81,,,10.87,,21.66,12.98,34.6702,22.72,1.55,,6.42,9.13,39.61,11.9,16.43,935.4,962.0,8.15,7.66,17.45,6.95,10.94,26.77,12.36,,353.158,33.05,24.35,12.81,,4.24,73.09,93.11,19.24,,95.58,,,21.1,,26.0,,,,82.35,44.1,36.0001,,25.35,21.36,99.45,,,,,50.93,30.93,25.25,,67.0,,16.4003,30.74,,84.17,13.31,,105.98,27.8,5.4,54.28,,,14.792,21.29,,45.92,9.02,20.29,15.25,21.5,28.26,26.46,18.8,73.57
2009-02-13,,31.14,31.47,25.63,,9.4,20.75,63.97,41.8489,23.4,16.05,71.35,44.68,22.17,16.5,,,11.02,,22.34,13.1,35.2648,22.95,1.48,,6.62,8.72,39.7101,12.18,16.75,945.0,985.0,8.16,7.655,17.8,7.25,11.26,27.13,12.7933,,362.188,33.26,24.27,12.75,,4.6,73.67,92.54,19.21,,94.91,,,21.72,,26.32,,,,83.78,45.08,36.7301,,25.25,21.2,99.05,,,,,51.37,31.24,26.01,,71.04,,16.91,31.68,,84.15,13.18,,103.95,29.42,5.49,56.93,,,14.787,21.95,,46.83,9.0,20.46,15.44,21.96,28.33,27.07,19.19,74.99
2009-02-16,,31.14,31.47,25.63,,9.4,20.75,63.97,41.8489,23.4,16.05,71.35,44.68,22.17,16.5,,,11.02,,22.34,13.1,35.2648,22.95,1.48,,6.62,8.72,39.7101,12.18,16.75,945.0,985.0,8.16,7.655,17.8,7.25,11.26,27.13,12.7933,,362.188,33.26,24.27,12.75,,4.6,73.67,92.54,19.21,,94.91,,,21.72,,26.32,,,,83.78,45.08,36.7301,,25.25,21.2,99.05,,,,,51.37,31.24,26.01,,71.04,,16.91,31.68,,84.15,13.18,,103.95,29.42,5.49,56.93,,,14.787,21.95,,46.83,9.0,20.46,15.44,21.96,28.33,27.07,19.19,74.99
2009-02-17,,30.69,31.03,21.37,,9.11,19.31,61.67,37.9556,22.21,14.93,69.9,42.85,21.45,16.52,,,10.81,,21.2,12.99,33.6182,21.76,1.3984,,6.15,8.1,38.66,11.63,16.05,939.0,948.0,7.88,7.62,17.59,6.94,10.51,24.3,12.47,,346.51,32.35,23.28,11.52,,4.24,73.78,95.3,19.2,,95.56,,,20.5,,26.1,,,,80.33,43.0,35.3501,,22.8,21.0,99.0,,,,,50.0,30.54,24.81,,70.18,,15.9602,30.12,,84.15,13.85,,104.55,28.19,5.12,54.69,,,13.8459,20.89,,45.35,8.29,19.64,15.0,21.22,27.99,26.44,18.2,72.72
2009-02-18,,30.01,30.19,23.49,,8.64,18.33,62.271,37.5111,21.45,14.11,70.1299,43.07,21.34,16.57,,,10.25,,21.61,12.62,32.9778,22.27,1.35,,6.09,7.45,38.14,11.48,15.73,881.4,970.0,7.9,7.38,16.67,6.95,10.55,24.34,12.2567,,347.24,30.83,22.34,10.27,,4.15,72.32,95.34,18.4,,96.14,,,20.07,,24.86,,,,79.95,43.25,35.6401,,22.18,21.04,99.36,,,,,49.84,29.89,23.32,,70.6,,15.9704,30.64,,84.17,13.99,,106.06,28.44,4.97,54.57,,,13.9911,20.8,,44.0,8.21,19.63,14.96,21.43,27.07,26.22,18.27,71.51
2009-02-19,,31.19,29.81,23.82,,8.74,18.7,62.84,38.8889,21.51,14.26,68.64,43.3,21.1,16.47,,,9.68,,21.74,12.32,32.4976,21.65,1.29,,6.15,7.59,37.88,12.03,15.48,892.2,981.0,7.88,7.45,16.96,7.08,10.77,24.45,12.2033,,357.47,30.46,22.59,10.6,,4.89,71.82,95.99,18.0,,94.56,,,20.478,,24.86,,,,80.03,42.78,35.3001,,22.07,21.67,97.88,,,,,51.5,29.99,23.14,,72.96,,15.8201,30.33,,84.07,13.93,,102.69,28.58,5.21,56.95,,,14.1613,20.79,,43.96,8.12,19.6,14.91,21.59,26.92,26.49,18.28,71.87
2009-02-20,,29.59,29.66,21.18,,8.3,16.43,61.07,35.9556,20.04,12.59,69.33,42.75,20.24,15.84,,,9.76,,21.28,12.03,31.2474,21.76,1.25,,6.22,6.68,36.16,11.41,15.08,851.4,948.0,7.48,7.1,16.09,6.7,10.29,22.325,11.4767,,338.05,29.24,22.07,6.86,,3.72,70.19,98.1,16.88,,95.48,,,19.55,,24.11,,,,76.9,40.9,34.0101,,19.71,21.77,97.51,,,,,50.24,30.0,18.09,,70.63,,15.5102,30.16,,84.13,14.3,,104.27,28.13,4.61,54.65,,,13.4355,20.07,,42.62,7.1801,18.73,14.25,21.11,26.57,25.69,17.47,70.94
2009-02-23,,30.35,29.56,21.92,,8.8,17.47,64.16,39.4933,21.51,13.27,70.3101,43.44,19.89,16.26,,,10.0,,21.3,11.83,30.6223,21.08,1.12,,6.63,7.63,36.78,11.57,15.14,864.0,976.0,7.61,7.325,16.36,6.88,10.57,23.78,11.7,,347.0,29.08,23.13,8.15,,4.25,70.82,96.72,16.36,,94.83,,,19.65,,24.19,,,,78.4,41.38,33.9901,,20.9,22.29,96.98,,,,,50.49,29.0,19.18,,68.72,,15.8801,30.75,,84.08,14.03,,103.6,26.6,4.65,56.04,,,13.5406,20.72,,43.15,7.71,18.84,14.6,21.29,26.38,25.79,17.94,72.25
2009-02-24,,29.06,28.58,20.28,,8.5,16.11,61.97,36.1867,20.33,12.3,68.1601,43.04,20.01,15.78,,,9.45,,20.39,11.77,28.907,20.69,1.19,,6.67,6.76,35.55,11.27,14.5,818.4,955.0,7.39,7.015,15.81,6.75,10.22,22.94,10.7033,,331.02,27.44,22.35,6.89,,3.87,69.31,97.56,15.99,,95.43,,,19.0,,23.25,,,,75.44,40.04,32.5201,,20.13,21.13,97.37,,,,,49.28,28.5,17.46,,67.63,,16.2102,29.73,,84.11,14.34,,105.7,23.77,4.45,54.34,,,13.4455,19.37,,40.83,7.28,17.86,13.99,20.92,25.62,25.51,17.48,69.72
2009-02-25,,29.08,29.32,22.56,,8.64,17.44,64.9,39.8311,20.93,13.44,68.7999,43.42,20.4,15.88,,,9.01,,20.74,11.79,29.8523,20.83,1.13,,6.15,7.35,35.7201,11.64,14.91,836.4,975.0,7.52,7.08,16.14,6.96,10.31,22.75,11.3233,,342.148,29.0,23.04,7.9,,4.33,70.16,94.85,16.96,,94.87,,,19.46,,23.85,,,,77.35,40.84,33.4901,,20.83,21.33,96.91,,,,,49.59,29.31,20.07,,68.54,,16.4402,30.26,,84.1,13.68,,105.24,24.1,4.5,56.11,,,14.0512,19.96,,42.28,7.93,18.33,14.3,21.08,26.24,25.61,18.13,71.4
