date,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,EWA,EWC,EWG,EWH,EWJ,EWL,EWQ,EWT,EWU,EWY,EWZ,FTV,GOOG,GPC,GSG,HIG,HIGH.L,HST,HYG,IAU,ICLN,IEAA.L,IEF,IEFM.L,IEMG,IEUS,IEVL.L,IGF,INDA,IUMO.L,IUVL.L,IVV,IWM,IXN,JPEA.L,JPM,KR,LQD,MCHI,META,MVEU.L,OGN,PG,PPL,PRU,PYPL,RE,REET,ROL,ROST,SEGA.L,SHY,SLV,SPMV.L,TLT,UNH,URI,V,VRSK,VXX,WRK,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
2009-01-16,,32.06,31.94,28.03,,9.61,19.93,49.53,46.8356,29.66,16.33,71.57,47.53,21.71,13.28,,,12.01,,18.58,12.59,36.8428,23.48,1.76,,5.84,9.25,35.8899,12.23,16.42,947.4,974.0,8.66,8.29,18.04,6.78,11.1,26.02,11.4,,295.7,36.24,26.42,12.6,,6.38,73.79,81.7944,19.3376,,97.47,,,21.97,,26.7481,,,,83.25,44.97,35.2313,,20.53,24.36,100.51,,,,,57.12,31.7,25.67,,71.85,,16.1202,30.03,,84.4,10.8203,,113.36,24.76,6.0,45.21,,,14.0662,21.91,,45.43,9.24,21.22,14.63,22.76,28.5,25.72,20.06,76.52
2009-01-19,,32.06,31.94,28.03,,9.61,19.93,49.53,46.8356,29.66,16.33,71.57,47.53,21.71,13.28,,,12.01,,18.58,12.59,36.8428,23.48,1.76,,5.84,9.25,35.8899,12.23,16.42,947.4,974.0,8.66,8.29,18.04,6.78,11.1,26.02,11.4,,295.7,36.24,26.42,12.6,,6.38,73.79,81.7944,19.3376,,97.47,,,21.97,,26.7481,,,,83.25,44.97,35.2313,,20.53,24.36,100.51,,,,,57.12,31.7,25.67,,71.85,,16.1202,30.03,,84.4,10.8203,,113.36,24.76,6.0,45.21,,,14.0662,21.91,,45.43,9.24,21.22,14.63,22.76,28.5,25.72,20.06,76.52
2009-01-20,,31.74,31.76,25.52,,9.4,17.58,48.27,44.5067,28.25,15.58,70.84,47.69,21.65,12.81,,,11.18,,17.96,12.41,34.6549,23.44,1.7,,5.39,8.69,35.03,11.44,15.75,895.2,944.0,8.41,7.86,16.97,6.42,10.33,25.19,10.8433,,282.752,35.38,25.28,11.51,,5.55,74.02,83.61,18.42,,96.75,,,20.28,,25.6862,,,,80.66,43.31,34.2385,,17.7,24.35,100.01,,,,,57.23,31.4,21.73,,68.24,,15.71,29.42,,84.38,10.99,,112.23,24.03,5.64,42.06,,,12.9249,21.22,,43.96,8.0699,20.8,14.3,22.63,28.37,25.41,19.33,76.0
2009-01-21,,31.9,31.56,25.2,,9.0,17.62,48.25,45.2267,27.97,15.74,70.2,46.93,21.85,12.74,,,10.95,,17.8,12.32,34.9903,22.74,1.69,,5.32,8.8,35.07,11.51,15.52,904.2,953.0,8.53,7.92,17.04,6.54,10.25,25.18,10.997,,288.35,34.14,25.54,11.81,,5.37,73.68,83.0,18.29,,96.62,,,20.94,,25.7598,,,,80.68,43.04,34.3601,,18.88,22.4,99.1,,,,,56.49,31.05,22.01,,67.77,,15.87,29.61,,84.41,10.92,,110.4,23.86,5.65,42.7,,,13.2903,21.0574,,44.43,8.21,20.57,14.45,22.36,28.05,25.28,19.21,76.0
2009-01-22,,31.55,31.6,26.23,,8.85,18.82,48.26,45.5556,27.76,15.75,71.35,46.57,21.81,12.57,,,11.18,,18.08,12.29,35.806,22.97,1.6,,5.75,9.525,35.59,11.57,15.79,900.6,941.0,8.41,7.915,16.94,6.54,10.28,24.85,11.0333,,295.15,33.49,25.294,11.75,,5.71,73.76,83.88,18.01,,95.9,,,20.77,,25.7658,,,,81.36,43.37,34.4207,,21.21,24.44,98.29,,,,,56.27,31.27,21.49,,65.22,,15.7302,30.23,,84.42,11.21,,107.88,25.25,5.66,43.23,,,13.7108,21.38,,44.76,8.46,20.67,14.44,22.36,28.4,25.6,19.36,76.59
2009-01-23,,30.91,31.2,25.29,,8.94,18.09,48.45,44.5333,27.29,14.72,70.74,45.49,21.87,12.85,,,10.59,,17.85,12.5,35.4477,22.71,1.28,,5.8,9.2056,35.41,11.06,15.67,876.6,942.0,8.32,7.685,16.45,6.45,10.09,24.36,10.8833,,304.22,31.61,25.51,11.0,,5.24,72.4,86.17,17.31,,95.56,,,20.18,,25.5,,,,80.763,42.86,34.2601,,21.81,24.17,98.06,,,,,55.59,31.03,21.53,,62.58,,15.6402,30.66,,84.28,11.14,,106.69,25.93,5.22,41.78,,,13.5906,21.17,,44.35,8.28,20.54,14.39,22.29,28.06,25.61,19.09,75.78
2009-01-26,,31.0,31.93,25.65,,9.51,19.27,48.52,46.5156,27.35,15.01,71.5599,46.08,22.05,13.13,,,11.54,,17.74,12.97,36.9952,22.96,1.58,,6.65,10.09,36.16,11.5,16.38,912.6,980.0,8.48,8.035,17.38,6.67,10.6,25.03,11.4067,,320.562,31.15,26.9572,13.93,,5.63,73.07,88.75,18.03,,95.56,,,20.74,,26.4,,,,83.0,44.18,35.16,,23.74,24.56,97.32,,,,,55.61,32.04,24.31,,64.31,,15.8598,31.04,,84.28,11.9,,106.3,27.8,5.67,42.52,,,13.6707,21.65,,47.17,8.7,20.5,14.94,22.55,28.827,25.8,19.53,77.87
2009-01-27,,31.8,31.97,26.26,,9.86,19.5,47.72,47.2533,24.2,15.56,72.75,46.45,22.72,13.05,,,11.51,,18.12,13.33,36.9724,22.74,1.54,,7.03,10.36,36.6701,11.79,16.52,932.4,991.5,8.76,8.03,17.52,6.792,10.8,25.53,11.4633,,324.272,31.21,26.02,13.98,,5.78,73.57,88.06,18.813,,95.85,,,21.1312,,26.6488,,,,83.76,44.72,35.9011,,24.06,24.35,98.05,,,,,56.2,31.3,25.06,,64.35,,16.3902,30.92,,84.3,11.79,,107.63,28.09,5.77,42.64,,,13.871,21.6,,47.15,8.86,20.9674,15.01,22.7,29.27,26.15,19.6391,77.62
2009-01-28,,31.95,31.28,27.1,,10.16,21.23,48.97,49.6178,25.51,17.31,69.21,47.06,22.21,13.59,,,11.94,,17.5,13.51,37.5212,23.79,1.53,,6.93,11.12,38.0501,12.3016,17.2,964.8,1013.0,8.9,8.125,18.43,7.055,11.27,27.27,11.9833,,336.312,32.5,25.5501,15.7,,5.73,74.77,86.87,19.54,,95.58,,,21.55,,27.12,,,,86.26,45.489,36.4101,,26.34,24.41,99.6622,,,,,56.9,31.48,28.8,,65.97,,16.4604,30.64,,84.33,11.75,,105.72,29.25,5.95,45.25,,,15.2526,22.25,,48.02,9.79,21.65,15.31,22.89,28.89,26.61,20.24,77.14
2009-01-29,,31.5,31.5,26.62,,9.47,20.0,49.14,48.5156,25.21,16.63,69.2699,46.66,21.61,13.48,,,11.5,,17.9,13.45,35.7374,23.55,1.5,,6.79,9.83,36.68,11.77,16.88,943.8,976.0,8.63,7.84,17.65,6.82,10.9301,26.54,11.93,,340.11,32.17,25.6,15.2,,5.74,74.52,86.35,18.824,,94.48,,,21.26,,26.6862,,,,84.67,45.25,36.2281,,25.25,24.05,99.09,,,,,57.56,31.47,28.09,,64.54,,15.7503,29.93,,84.22,11.65,,103.66,28.51,5.86,45.25,,,16.0184,21.82,,47.35,9.45,20.99,15.06,22.79,29.43,26.392,19.76,76.64
2009-01-30,,31.29,31.21,26.27,,9.31,19.9,57.24,45.2356,24.04,16.29,71.1199,45.17,21.25,13.36,,,10.57,,17.49,13.28,35.989,22.61,1.5,,6.48,9.01,36.44,11.48,16.48,920.4,999.0,8.4,7.8,17.32,6.72,10.99,26.19,11.6867,,335.998,31.8,25.61,12.83,,5.23,74.61,89.75,18.91,,94.62,,,21.04,,26.03,,,,82.39,44.11,35.1216,,24.6,22.44,99.3,,,,,54.24,30.56,25.35,,62.82,,15.2301,29.02,,84.23,12.18,,103.44,27.66,5.48,46.86,,,15.4428,20.93,,46.58,9.08,20.4,14.68,22.01,28.744,26.11,19.14,76.0
2009-02-02,,30.93,30.91,25.41,,9.07,19.22,58.13,44.0622,23.59,16.07,71.55,43.85,21.33,13.0,,,10.11,,17.29,13.21,34.6854,21.52,1.41,,6.5,8.75,36.0101,11.41,16.2,901.2,985.0,8.36,7.665,17.01,6.59,10.47,25.91,11.3767,,332.0,31.15,25.28,13.16,,5.12,72.4,88.72,17.89,,94.47,,,20.56,,25.83,,,,81.51,43.64,34.6501,,24.35,22.23,98.8,,,,,52.21,30.07,24.63,,61.88,,15.4803,28.6,,84.12,12.2,,103.39,27.8,5.18,47.54,,,14.8221,20.52,,45.62,8.91,19.85,14.56,21.75,28.42,25.97,18.82,75.66
2009-02-03,,31.42,31.82,26.51,,9.13,19.8,60.0,44.8889,23.61,15.91,72.39,44.85,22.05,14.08,,,9.46,,18.03,13.73,34.6854,21.85,1.404,,6.85,9.2,36.9,11.6099,16.27,923.4,971.0,8.47,7.78,17.4,6.83,10.81,26.85,11.6833,,333.83,31.63,25.21,14.29,,5.32,72.51,87.531,17.5,,94.2,,,20.0401,,26.07,,,,82.42,44.45,35.3101,,23.7,22.02,98.25,,,,,52.54,29.96,25.15,,61.66,,16.47,28.88,,84.08,12.02,,102.75,28.69,5.06,48.19,,,15.5079,20.84,,45.97,8.87,20.105,14.7872,21.87,28.88,26.441,18.93,76.67
2009-02-04,,32.78,32.57,25.99,,9.46,20.46,60.83,44.3111,24.0,16.17,73.2799,46.46,22.61,14.42,,,9.3,,18.32,13.82,34.693,22.22,1.55,,6.75,9.12,37.8999,11.65,16.53,942.6,983.0,8.6,7.655,17.71,6.95,11.07,28.01,12.1067,,339.17,32.49,25.3327,14.44,,5.12,72.84,88.6,18.65,,93.5,,,20.56,,26.41,,,,83.246,44.53,36.2201,,23.74,22.15,98.4,,,,,52.21,30.52,25.81,,62.95,,16.6698,28.08,,83.97,12.3,,101.62,28.75,5.38,48.56,,,15.7081,21.42,,46.92,8.9,20.4,15.17,21.78,29.23,26.83,19.11,77.05
2009-02-05,,31.87,32.58,22.01,,9.66,20.27,60.63,40.5511,23.52,15.37,73.4099,46.25,22.46,14.58,,,9.63,,18.33,13.84,34.35,21.51,1.62,,6.32,8.62,37.4899,11.58,16.55,934.8,960.0,8.4575,7.52,17.48,6.84,11.17,27.42,12.01,,336.998,32.5,25.25,14.0,,4.87,72.03,89.37,18.66,,93.74,,,21.22,,26.3301,,,,82.3,44.2,34.8901,,22.49,21.62,97.6,,,,,52.13,30.92,25.4,,62.97,,16.3101,28.5,,83.97,12.55,,102.21,28.52,5.27,51.5,,,15.4878,21.22,,46.54,8.5399,20.04,14.99,21.72,29.21,26.69,18.99,76.43
2009-02-06,,32.32,33.0,24.11,,10.14,21.35,63.18,41.6178,24.18,17.12,73.58,46.73,22.67,15.12,,,10.48,,19.04,13.85,35.1047,23.01,1.6601,,6.91,9.2,38.7,12.15,16.74,973.8,990.0,8.53,7.59,18.27,7.14,11.55,28.48,12.7033,,355.44,33.31,25.1,10.66,,5.16,72.6,89.3,19.2601,,93.5,,,21.7,,27.08,,,,84.87,45.21,37.2501,,25.3,21.95,97.51,,,,,53.06,32.05,27.53,,64.04,,17.1599,30.31,,83.97,12.78,,101.9,28.5,5.53,53.68,,,15.4428,22.13,,47.85,9.29,20.71,15.51,22.1,29.45,27.05,19.492,78.7
2009-02-09,,32.56,32.37,25.25,,10.12,21.13,65.38,43.7956,24.37,17.32,71.7999,46.499,22.62,15.41,,,11.56,,19.12,14.03,36.3015,23.4,1.65,,6.72,9.98,39.5201,12.5,17.47,1000.2,1002.0,8.49,7.7151,18.62,7.19,11.8,28.44,13.0504,,367.3,33.56,25.45,14.24,,5.25,73.56,87.67,18.848,,93.12,,,22.19,,27.3,,,,86.54,46.22,38.0911,,26.3,22.5,97.7,,,,,52.67,32.3199,29.66,,64.02,,17.0504,31.8,,83.92,12.65,,101.06,28.91,5.65,54.6,,,15.3427,22.34,,49.22,9.7299,21.05,15.89,22.19,29.42,27.0409,19.8,78.7
2009-02-10,,31.92,31.69,24.22,,9.68,19.65,63.07,40.9867,23.22,15.81,70.27,44.31,22.19,15.73,,,11.01,,19.74,13.45,34.8226,22.72,1.63,,6.48,9.17,38.4299,11.6,16.61,948.0,960.0,8.2,7.5766,17.6,6.86,11.1,26.58,12.4067,,357.888,33.67,24.7301,12.9,,4.81,73.52,89.26,19.32,,93.98,,,21.16,,26.15,,,,82.63,44.45,36.5101,,24.3,20.71,98.16,,,,,50.97,31.45,24.63,,62.08,,16.4205,31.33,,83.96,12.91,,103.45,27.84,5.08,53.61,,,14.8121,21.39,,46.91,8.8,20.32,15.27,21.45,28.67,26.36,19.03,75.69
2009-02-11,,31.7,31.36,24.44,,9.46,19.63,62.25,40.9422,23.25,15.83,70.0801,44.32,22.22,15.77,,,11.05,,20.81,13.1,34.3347,22.77,1.44,,6.35,8.64,39.06,11.7972,16.52,952.8,970.0,8.17,7.6,17.69,7.12,11.09,26.99,12.38,,352.998,33.0,24.32,12.95,,4.37,73.6,90.85,18.78,,94.82,,,21.01,,26.13,,,,82.61,44.09,36.3501,,25.14,21.22,99.0,,,,,50.86,30.8199,25.0,,62.37,,16.43,30.7,,84.1,13.11,,105.53,27.65,5.32,53.5,,,14.6669,21.342,,45.88,9.0,20.35,15.2,21.56,28.52,26.49,19.0,73.61
2009-02-12,,30.56,30.7,24.29,,9.07,19.54,61.71,39.4578,22.34,15.03,69.6,43.48,21.78,15.6,,,10.57,,21.47,12.86,33.9993,22.3,1.34,,6.23,8.12,38.82,11.74,16.17,924.6,951.0,8.07,7.555,17.29,6.89,10.89,26.41,12.2367,,351.48,32.3,24.0,11.89,,4.24,72.84,92.61,18.2601,,95.21,,,21.0,,25.52,,,,81.22,43.47,35.8301,,24.17,20.68,99.1164,,,,,49.95,30.14,24.32,,66.86,,16.3202,30.51,,84.17,13.22,,104.74,27.5,5.23,53.1,,,14.1963,21.07,,45.33,8.65,19.7,15.0,21.39,27.79,26.285,18.65,72.7
2009-02-13,,30.53,31.43,24.98,,9.26,20.32,62.87,39.2711,22.45,15.58,70.35,44.2,21.57,16.24,,,10.93,,21.59,13.1,34.7616,22.87,1.41,,6.38,8.26,39.55,12.18,16.54,937.2,974.0,8.04,7.655,17.73,7.21,11.08,26.97,12.7,,355.23,33.08,23.8,12.31,,4.25,73.1,91.75,18.91,,94.42,,,21.1,,26.01,,,,82.94,44.58,36.6701,,24.66,21.09,98.2,,,,,50.73,30.96,25.62,,70.31,,16.4205,30.7,,84.04,13.13,,102.23,28.65,5.25,55.26,,,14.2664,21.52,,46.68,8.82,20.3,15.39,21.56,28.29,26.65,18.96,74.44
2009-02-16,,30.53,31.43,24.98,,9.26,20.32,62.87,39.2711,22.45,15.58,70.35,44.2,21.57,16.24,,,10.93,,21.59,13.1,34.7616,22.87,1.41,,6.38,8.26,39.55,12.18,16.54,937.2,974.0,8.04,7.655,17.73,7.21,11.08,26.97,12.7,,355.23,33.08,23.8,12.31,,4.25,73.1,91.75,18.91,,94.42,,,21.1,,26.01,,,,82.94,44.58,36.6701,,24.66,21.09,98.2,,,,,50.73,30.96,25.62,,70.31,,16.4205,30.7,,84.04,13.13,,102.23,28.65,5.25,55.26,,,14.2664,21.52,,46.68,8.82,20.3,15.39,21.56,28.29,26.65,18.96,74.44
2009-02-17,,29.97,30.01,21.37,,8.58,17.98,61.18,36.6578,21.24,13.95,69.0099,42.37,21.14,16.02,,,10.04,,21.04,12.54,32.6958,21.64,1.35,,5.99,7.3,37.8301,11.31,15.52,877.2,939.0,7.75,7.3,16.62,6.75,10.51,24.3,12.06,,339.688,30.6,22.3,9.85,,4.11,71.6,94.95,17.85,,95.56,,,20.3,,24.7,,,,79.35,42.83,34.2001,,21.65,20.36,98.58,,,,,49.28,29.57,22.47,,68.92,,15.8201,29.66,,84.15,13.8,,104.35,27.24,4.86,53.67,,,13.5156,20.58,,43.66,7.97,19.28,14.75,21.09,27.02,26.05,18.03,71.16
2009-02-18,,30.01,29.59,22.73,,8.41,17.49,60.52,36.1689,20.8,13.4,69.1201,42.19,20.69,16.15,,,9.57,,21.02,12.19,31.9334,21.88,1.3,,5.79,6.95,37.6799,11.25,15.17,861.0,954.0,7.77,7.27,16.36,6.82,10.35,23.96,11.7833,,340.52,29.7,21.97,9.3,,3.93,69.5,94.75,17.439,,95.34,,,19.9,,24.39,,,,78.48,42.13,34.7901,,21.0,20.86,98.56,,,,,49.75,29.43,21.56,,70.03,,15.6999,29.79,,84.07,13.92,,104.3,27.8,4.71,54.25,,,13.8009,20.21,,42.99,7.72,19.13,14.64,21.17,26.53,25.98,17.92,71.27
2009-02-19,,30.71,29.74,21.88,,8.25,16.97,61.67,36.2667,21.14,12.74,68.64,42.72,20.44,16.22,,,9.59,,21.39,12.07,31.6666,21.65,1.25,,6.0,6.82,36.6901,11.56,15.21,876.0,958.0,7.7,7.305,16.53,6.89,10.53,23.7,11.8667,,341.41,29.38,21.91,7.38,,3.76,71.52,95.5,17.17,,94.56,,,19.91,,24.67,,,,78.2,41.63,34.0701,,20.54,21.67,97.22,,,,,51.03,29.65,18.54,,71.31,,15.6905,30.16,,84.02,13.71,,102.23,28.28,4.7,55.49,,,13.6107,20.3,,43.28,7.5,18.91,14.39,21.54,26.71,26.12,17.94,71.77
2009-02-20,,29.5,29.01,20.77,,8.19,15.91,60.84,35.4489,20.04,12.17,69.07,42.47,20.11,15.75,,,9.38,,20.63,11.56,29.7075,21.24,1.15,,6.02,6.41,36.1399,11.25,14.8,843.6,934.01,7.47,7.1,16.0,6.61,10.23,22.01,11.2133,,335.0,28.57,21.85,5.75,,3.47,69.53,97.23,15.87,,95.13,,,19.31,,23.55,,,,75.93,40.19,33.3401,,18.75,21.52,96.64,,,,,49.8,28.41,17.09,,67.65,,15.38,30.0,,84.12,14.19,,103.3,27.54,4.44,54.5,,,13.2102,20.0,,41.37,6.85,18.27,14.21,21.11,25.76,25.66,17.47,70.21
2009-02-23,,28.87,28.3,20.18,,8.33,15.88,61.52,35.9644,20.12,12.09,68.27,42.66,19.81,15.57,,,9.33,,19.78,11.59,28.4344,20.71,1.1,,6.32,6.65,35.09,11.1404,14.33,814.2,942.5,7.28,7.0,15.65,6.61,10.09,22.41,10.56,,329.55,28.05,22.0001,6.45,,3.81,68.26,96.0,15.55,,94.69,,,19.27,,23.1,,,,74.75,39.47,32.4601,,19.48,21.0,96.6,,,,,48.79,28.06,17.1,,66.54,,15.6999,29.54,,84.01,13.92,,103.17,23.35,4.33,53.99,,,13.1702,19.137,,40.28,7.1801,17.77,13.83,20.74,25.45,25.22,17.33,69.06
2009-02-24,,28.48,28.43,20.12,,8.41,15.93,61.89,36.1867,20.13,11.44,67.51,42.51,19.91,15.25,,,9.12,,20.28,11.55,28.686,20.42,1.1,,4.76,6.5,34.78,11.27,14.32,814.2,955.0,7.31,7.0,15.72,6.72,10.08,22.35,10.61,,330.892,27.44,22.1,6.1,,3.72,69.0,94.4,15.5001,,94.85,,,19.0,,23.12,,,,75.02,39.6,32.3502,,18.96,20.8,96.52,,,,,48.97,28.29,16.52,,66.78,,16.1798,29.73,,84.07,13.51,,104.77,23.6,4.45,53.61,,,13.015,19.02,,40.55,7.19,17.64,13.9,20.77,25.62,25.32,17.48,69.65
2009-02-25,,29.03,29.11,20.68,,8.54,16.32,62.82,37.5911,20.11,12.33,66.85,42.71,20.01,15.54,,,8.95,,19.31,9.86,28.968,20.38,1.09,,5.98,6.7,34.5301,11.3,14.56,804.0,960.0,7.34,6.98,15.6,6.8,10.04,22.1,10.8467,,338.922,28.88,22.6598,6.62,,3.9,69.2,92.9,15.54,,93.97,,,19.09,,23.0,,,,75.8,39.49,32.9761,,20.12,21.33,95.0,,,,,49.22,28.78,17.62,,66.35,,15.6905,29.79,,83.94,13.41,,103.03,22.56,4.01,55.14,,,13.4104,19.39,,41.16,7.53,17.67,14.01,20.82,26.0101,25.0803,17.7,70.5
