date,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,EWA,EWC,EWG,EWH,EWJ,EWL,EWQ,EWT,EWU,EWY,EWZ,FTV,GOOG,GPC,GSG,HIG,HIGH.L,HST,HYG,IAU,ICLN,IEAA.L,IEF,IEFM.L,IEMG,IEUS,IEVL.L,IGF,INDA,IUMO.L,IUVL.L,IVV,IWM,IXN,JPEA.L,JPM,KR,LQD,MCHI,META,MVEU.L,OGN,PG,PPL,PRU,PYPL,RE,REET,ROL,ROST,SEGA.L,SHY,SLV,SPMV.L,TLT,UNH,URI,V,VRSK,VXX,WRK,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
2009-01-16,,32.68,32.5,28.53,,10.18,21.31,51.59,49.0933,30.25,17.01,72.52,48.66,22.07,13.61,,,12.06,,19.08,12.74,37.6432,24.04,1.8,,6.22,9.97,36.9801,12.57,16.94,969.0,997.0,8.81,8.47,18.49,6.98,11.33,26.79,11.7933,,299.67,36.92,26.61,13.8,,6.77,75.99,82.78,20.02,,97.86,,,22.074,,27.35,,,,85.23,46.48,36.0701,,22.82,24.97,101.6,,,,,57.73,32.12,26.66,,73.84,,16.52,30.84,,84.52,11.11,,114.3,25.5,6.41,47.41,,,14.5117,22.54,,46.54,9.68,21.82,14.94,22.95,28.9,26.06,20.61,78.1
2009-01-19,,32.68,32.5,28.53,,10.18,21.31,51.59,49.0933,30.25,17.01,72.52,48.66,22.07,13.61,,,12.06,,19.08,12.74,37.6432,24.04,1.8,,6.22,9.97,36.9801,12.57,16.94,969.0,997.0,8.81,8.47,18.49,6.98,11.33,26.79,11.7933,,299.67,36.92,26.61,13.8,,6.77,75.99,82.78,20.02,,97.86,,,22.074,,27.35,,,,85.23,46.48,36.0701,,22.82,24.97,101.6,,,,,57.73,32.12,26.66,,73.84,,16.52,30.84,,84.52,11.11,,114.3,25.5,6.41,47.41,,,14.5117,22.54,,46.54,9.68,21.82,14.94,22.95,28.9,26.06,20.61,78.1
2009-01-20,,31.88,31.83,25.64,,9.4,17.58,48.44,44.7378,28.33,15.6,70.9599,47.88,21.74,12.84,,,11.22,,18.04,12.43,34.8302,23.46,1.7,,5.44,8.76,35.19,11.51,15.75,897.0,947.0,8.43,7.88,16.97,6.42,10.38,25.23,10.92,,282.752,35.61,25.7,11.51,,5.58,74.69,84.51,18.49,,97.71,,,20.31,,25.85,,,,80.74,43.33,34.2701,,18.09,24.42,100.1,,,,,57.43,31.53,21.92,,68.36,,15.7202,29.53,,84.56,11.09,,114.28,24.16,5.7,42.42,,,13.02,21.27,,44.06,8.08,20.81,14.33,22.68,28.4,25.43,19.4,76.29
2009-01-21,,32.98,32.34,28.47,,9.42,20.51,50.54,50.1422,29.34,16.87,72.2801,47.92,22.47,13.24,,,11.87,,18.57,12.59,37.6432,23.74,1.7,,6.11,10.24,36.66,12.17,16.47,940.2,995.0,8.8,8.175,17.77,6.84,10.89,26.39,11.7133,,303.08,34.81,26.14,13.49,,6.29,74.7,84.15,19.02,,96.84,,,20.953,,26.85,,,,84.25,45.49,35.7401,,22.63,24.76,99.6,,,,,57.57,31.83,25.56,,69.78,,16.4205,31.03,,84.43,11.1792,,110.67,25.05,6.07,44.18,,,14.2114,22.02,,47.02,9.27,21.34,15.02,22.79,28.72,25.97,19.99,79.26
2009-01-22,,31.66,31.85,26.65,,9.15,19.18,49.94,46.3644,28.38,16.06,73.6499,47.73,22.35,13.19,,,11.43,,18.66,12.75,36.6598,23.34,1.62,,5.99,9.84,36.6901,11.8,15.95,919.2,958.0,8.58,8.025,17.37,6.7,10.48,25.57,11.38,,306.502,34.06,25.96,12.18,,5.74,74.5,84.67,18.5221,,96.2,,,20.935,,26.22,,,,83.02,44.17,35.0301,,23.1,24.87,99.23,,,,,56.96,31.93,23.85,,65.39,,16.0502,31.29,,84.47,11.33,,108.54,27.19,5.76,44.18,,,14.0762,21.68,,45.73,8.7,21.27,14.68,22.77,28.71,26.08,19.74,78.23
2009-01-23,,31.38,31.94,26.91,,9.71,19.46,50.63,48.3378,28.15,16.0,71.4301,46.09,22.39,13.14,,,11.92,,18.23,12.98,36.7284,23.13,1.58,,6.65,10.37,35.9501,11.59,16.49,898.8,986.0,8.56,7.95,17.08,6.73,10.43,25.1,11.54,,324.702,32.17,26.73,14.1,,5.89,73.31,88.49,18.5,,96.22,,,20.574,,26.42,,,,83.22,44.39,35.6201,,24.28,24.54,98.57,,,,,56.0,31.95,25.47,,65.6,,15.8403,31.21,,84.45,11.85,,107.69,28.04,5.74,44.32,,,13.9911,22.01,,47.06,8.99,20.63,14.89,22.55,28.77,26.08,19.68,78.04
2009-01-26,,32.02,32.51,26.54,,9.83,19.92,49.63,47.6711,27.84,15.2,72.49,46.32,22.25,13.33,,,11.82,,18.12,13.47,37.4526,23.39,1.58,,7.02,10.64,36.6901,11.66,16.65,937.2,991.0,8.55,8.065,17.62,6.76,10.8,25.31,11.4667,,323.868,31.42,27.05,14.05,,5.96,73.5,89.03,18.722,,95.98,,,20.776,,26.84,,,,83.9,44.89,35.5301,,24.5,24.92,97.69,,,,,56.37,32.35,25.02,,65.28,,16.4502,31.64,,84.34,11.9,,106.75,28.15,5.87,42.59,,,13.9761,21.75,,47.93,8.83,20.87,15.07,22.7,29.46,25.94,19.82,78.6
2009-01-27,,32.38,32.2,27.0,,10.08,20.48,48.44,48.88,25.72,16.68,74.15,47.14,23.13,13.49,,,11.85,,18.33,13.6,37.7423,23.58,1.55,,7.12,10.91,37.8,11.99,16.87,949.8,1005.0,8.82,8.11,17.84,6.89,11.0,25.9,11.6467,,331.482,31.64,26.31,14.59,,5.88,74.18,88.37,19.11,,96.61,,,21.5099,,27.09,,,,84.74,45.38,36.1601,,25.06,24.81,99.53,,,,,56.7,31.71,27.13,,66.35,,16.4802,30.97,,84.43,11.85,,109.26,29.08,6.02,44.15,,,14.1163,21.91,,48.01,9.1401,21.25,15.16,22.82,29.6,26.48,19.76,78.92
2009-01-28,,33.17,31.76,29.14,,10.38,22.12,50.36,52.0889,25.92,17.85,70.0501,47.76,22.37,14.06,,,12.09,,18.27,13.72,38.2378,24.32,1.59,,7.09,12.11,38.4601,12.42,17.37,993.6,1038.0,8.98,8.205,18.64,7.15,11.42,27.75,12.2833,,348.67,33.11,26.29,17.71,,6.24,76.81,87.37,19.662,,95.99,,,21.8499,,27.89,,,,87.56,47.25,37.3501,,27.66,24.66,100.32,,,,,58.18,31.7,33.74,,68.21,,16.9803,31.01,,84.4,11.86,,106.53,29.99,6.48,47.22,,,16.7243,22.53,,49.32,10.31,21.86,15.59,23.05,29.79,26.89,20.6,79.25
2009-01-29,,32.17,32.7,27.16,,9.6,21.24,50.0,48.6044,25.28,16.71,71.3299,47.24,21.82,13.72,,,11.55,,17.98,13.64,35.9508,23.67,1.5,,6.87,9.96,36.82,11.78,16.92,948.6,981.0,8.64,7.86,17.69,6.83,11.03,26.75,11.9767,,343.318,32.31,26.42,15.4,,5.76,74.9,89.58,19.08,,94.74,,,21.26,,26.74,,,,84.73,45.4,36.2489,,25.43,24.13,99.1177,,,,,58.22,31.63,28.62,,64.79,,15.8301,30.12,,84.24,12.26,,104.08,28.69,5.93,46.27,,,16.3388,21.92,,47.58,9.5,21.06,15.13,22.85,29.57,26.51,19.77,77.0
2009-01-30,,31.56,31.35,26.4,,9.37,20.15,58.82,46.0533,24.23,16.73,72.67,45.41,21.41,13.49,,,10.65,,17.73,13.38,36.2329,22.75,1.5,,6.69,9.21,36.84,11.61,16.7,930.0,1002.0,8.43,7.915,17.44,6.81,11.1,26.53,11.8333,,338.528,32.02,25.65,13.16,,5.38,75.24,91.36,20.265,,94.7,,,21.33,,26.03,,,,82.97,44.48,35.1301,,25.51,22.5,99.82,,,,,54.5,30.66,25.75,,63.0,,15.6005,29.42,,84.29,12.52,,103.75,28.33,5.58,49.35,,,15.603,21.06,,46.92,9.24,20.61,14.68,22.15,28.98,26.23,19.28,76.48
2009-02-02,,31.81,32.38,26.85,,9.41,21.34,61.15,46.5778,24.07,16.98,72.82,45.33,21.99,13.79,,,10.46,,18.21,13.83,34.8607,22.2,1.43,,6.93,9.64,37.6401,11.66,16.37,915.0,1002.0,8.43,7.755,17.33,6.754,10.73,26.38,11.7133,,340.572,31.75,25.82,15.12,,5.47,72.9,88.81,18.3688,,95.2,,,20.74,,26.29,,,,82.72,44.84,35.5201,,25.2,22.4,98.85,,,,,53.05,30.57,26.46,,62.99,,16.6901,29.23,,84.23,12.21,,105.39,29.15,5.28,49.97,,,15.3577,20.76,,46.17,9.24,20.14,14.91,21.96,29.14,26.4,19.1,76.69
2009-02-03,,32.88,32.53,27.15,,9.58,20.83,63.59,45.9556,24.35,16.09,73.8,47.21,22.9,14.85,,,9.5,,18.85,14.0,35.2571,22.47,1.51,,7.07,9.61,38.4699,12.09,16.57,958.2,986.0,8.59,7.89,17.95,7.01,11.25,27.67,12.0833,,340.452,32.62,25.85,14.61,,5.46,73.03,88.5,18.51,,94.38,,,21.07,,26.77,,,,83.93,45.16,35.9701,,24.05,22.69,98.52,,,,,53.91,30.54,26.61,,63.7,,17.1201,29.49,,84.14,12.32,,102.88,29.74,5.43,48.39,,,15.8783,21.16,,46.97,9.07,20.51,15.21,22.44,29.27,27.08,19.64,78.12
2009-02-04,,33.11,32.87,26.15,,9.83,20.78,61.06,44.5156,24.13,16.36,73.87,46.73,22.73,14.7,,,10.0,,18.48,13.98,34.937,22.28,1.72,,6.87,9.23,37.9999,11.71,16.66,944.4,983.0,8.665,7.7,17.78,7.05,11.14,28.2,12.2067,,343.002,32.75,25.62,14.57,,5.14,72.97,89.19,19.26,,93.9,,,20.56,,26.71,,,,83.54,44.83,36.3301,,24.04,22.2,98.56,,,,,52.52,31.22,26.34,,63.69,,16.7804,28.25,,84.0,12.42,,102.52,28.98,5.41,49.13,,,15.8533,21.42,,47.41,8.9701,20.4,15.2,21.83,29.49,26.96,19.21,77.66
2009-02-05,,32.61,33.63,25.82,,10.23,21.87,63.18,41.8133,24.26,17.03,74.05,47.16,22.76,15.11,,,10.42,,19.24,14.3,35.7603,23.04,1.74,,6.97,9.17,38.79,12.03,17.1,963.0,982.0,8.64,7.7,18.18,7.04,11.5,28.53,12.68,,353.72,33.42,25.87,15.09,,5.09,72.37,90.19,19.27,,94.12,,,21.37,,27.21,,,,84.81,45.35,37.1501,,24.54,22.0,97.7,,,,,53.32,32.52,27.93,,64.87,,17.2205,30.63,,84.02,12.75,,102.61,28.8,5.52,53.74,,,15.618,21.99,,48.57,9.11,20.64,15.44,22.14,29.7,27.19,19.57,79.78
2009-02-06,,33.12,33.22,25.63,,10.45,21.68,66.55,44.9333,24.77,17.93,74.0901,48.18,23.07,15.76,,,11.92,,19.85,14.39,36.5455,23.84,1.77,,7.0,10.28,40.4099,12.668,17.46,996.0,1022.0,8.69,7.76,18.65,7.4,11.8,29.53,13.4167,,371.278,33.65,25.7701,12.68,,5.4899,73.83,89.63,19.4323,,93.55,,,21.76,,27.65,,,,87.18,46.96,38.4401,,27.63,22.91,98.28,,,,,54.0,33.21,30.05,,64.64,,17.72,32.58,,83.97,12.91,,102.29,28.94,5.9,55.41,,,15.618,22.65,,49.47,9.79,21.14,15.97,22.52,29.89,27.41,20.13,80.34
2009-02-09,,33.0,32.94,26.52,,10.2,21.83,66.71,45.3422,24.72,17.75,72.82,46.84,23.08,16.05,,,11.97,,19.35,14.21,36.9952,23.98,1.66,,7.0,10.52,40.2701,12.69,17.6,1007.4,1019.0,8.53,7.765,18.75,7.26,11.89,28.77,13.2667,,378.772,34.32,25.65,15.03,,5.57,74.4,88.37,20.45,,93.36,,,22.19,,27.55,,,,87.38,46.75,38.5001,,27.28,22.91,98.4604,,,,,52.94,32.76,30.3,,65.59,,17.1701,32.29,,83.94,12.7199,,102.62,29.52,5.71,55.32,,,15.7231,22.57,,49.65,9.8999,21.54,16.01,22.3,29.724,27.33,20.07,79.48
2009-02-10,,32.01,31.86,24.51,,9.69,19.87,63.31,41.5289,23.34,15.97,70.69,44.48,22.27,15.89,,,11.26,,20.79,13.52,35.1504,22.85,1.64,,6.59,9.3,38.82,11.71,16.78,954.0,968.0,8.23,7.63,17.65,6.99,11.2,26.84,12.6133,,358.512,34.04,25.2,13.05,,4.83,73.91,90.3,19.35,,94.61,,,21.346,,26.35,,,,83.23,44.59,36.7701,,24.62,21.44,98.9385,,,,,51.45,31.64,25.3,,62.33,,16.5099,31.48,,84.13,12.98,,104.85,27.97,5.13,53.85,,,14.9823,21.56,,47.34,8.89,20.41,15.36,21.58,28.88,26.42,19.12,76.14
2009-02-11,,31.89,31.67,26.0,,9.77,20.81,64.354,43.2,23.57,16.36,70.89,44.56,22.63,16.11,,,11.29,,21.82,13.16,35.0361,23.02,1.479,,6.52,9.15,40.29,12.06,16.71,966.0,985.0,8.27,7.715,17.97,7.18,11.25,27.53,12.7433,,358.04,33.15,24.53,13.58,,4.69,73.74,92.38,19.1399,,95.34,,,21.034,,26.43,,,,83.79,44.76,36.7501,,26.09,21.53,99.28,,,,,51.16,31.29,25.9,,64.58,,16.7304,31.21,,84.11,13.34,,106.21,28.55,5.42,54.96,,,15.0023,21.56,,46.8,9.32,20.57,15.39,21.7,28.79,26.75,19.27,74.58
2009-02-12,,31.46,31.44,25.62,,9.42,20.94,63.96,42.2667,23.23,16.19,71.27,44.88,22.52,16.51,,,11.12,,22.27,13.22,35.219,22.97,1.47,,6.51,8.94,39.7101,12.136,16.72,951.0,977.0,8.26,7.75,17.85,7.11,11.22,27.26,12.8367,,363.052,33.42,24.73,12.54,,4.73,73.51,93.24,18.736,,95.31,,,21.0,,26.42,,,,83.93,45.14,36.9401,,26.19,21.4,99.36,,,,,51.28,31.4,26.76,,71.21,,16.8501,31.74,,84.21,13.33,,105.21,29.48,5.54,56.4,,,14.802,21.92,,46.88,9.2,20.34,15.46,21.9,28.54,27.06,19.3,75.22
2009-02-13,,30.95,31.81,25.04,,9.51,20.46,63.26,39.3422,22.75,15.74,70.64,44.2,21.75,16.89,,,11.01,,21.82,13.13,34.815,22.93,1.45,,6.45,8.27,39.5801,12.25,16.58,939.0,974.0,8.04,7.68,17.73,7.21,11.14,27.18,12.9967,,357.68,33.15,24.01,12.46,,4.38,73.8,92.61,19.165,,94.56,,,21.194,,26.11,,,,82.99,44.67,36.7901,,24.69,21.28,98.6,,,,,51.09,31.14,26.66,,71.75,,16.7499,30.7,,84.05,13.54,,102.41,28.96,5.26,55.95,,,14.3415,21.59,,46.99,8.85,20.34,15.39,21.56,28.37,26.65,18.99,74.59
2009-02-16,,30.95,31.81,25.04,,9.51,20.46,63.26,39.3422,22.75,15.74,70.64,44.2,21.75,16.89,,,11.01,,21.82,13.13,34.815,22.93,1.45,,6.45,8.27,39.5801,12.25,16.58,939.0,974.0,8.04,7.68,17.73,7.21,11.14,27.18,12.9967,,357.68,33.15,24.01,12.46,,4.38,73.8,92.61,19.165,,94.56,,,21.194,,26.11,,,,82.99,44.67,36.7901,,24.69,21.28,98.6,,,,,51.09,31.14,26.66,,71.75,,16.7499,30.7,,84.05,13.54,,102.41,28.96,5.26,55.95,,,14.3415,21.59,,46.99,8.85,20.34,15.39,21.56,28.37,26.65,18.99,74.59
2009-02-17,,30.33,30.05,23.16,,8.61,18.04,61.67,37.2356,21.33,13.96,69.5901,42.72,21.25,16.54,,,10.09,,21.53,12.56,32.7339,22.0,1.37,,6.04,7.42,37.9599,11.41,15.52,879.0,942.0,7.77,7.32,16.63,6.77,10.62,24.32,12.1333,,342.66,31.66,22.34,9.98,,4.2,71.92,95.54,18.21,,96.15,,,20.43,,24.89,,,,79.35,42.9,35.2101,,21.65,20.97,99.14,,,,,50.11,29.69,22.59,,70.2,,15.8504,30.3,,84.27,13.99,,105.6,28.42,4.86,54.25,,,13.8259,20.65,,43.74,7.97,19.31,14.75,21.25,27.14,26.19,18.27,71.28
2009-02-18,,31.01,29.8,23.61,,8.59,18.61,62.35,38.1244,21.36,14.1,69.5299,42.92,20.92,16.27,,,9.62,,21.46,12.24,32.2231,22.19,1.3,,5.94,7.39,37.88,11.4699,15.36,871.8,963.0,7.83,7.33,16.54,6.89,10.57,24.2,11.9333,,353.11,30.0,22.09,10.24,,4.11,71.49,96.9,17.55,,95.45,,,19.9,,24.63,,,,79.23,42.29,35.1001,,21.51,21.72,98.65,,,,,50.95,29.61,22.61,,72.39,,15.7604,30.16,,84.13,14.169,,104.7,28.33,5.02,56.15,,,13.9561,20.53,,43.49,7.97,19.34,14.76,21.36,26.73,26.18,18.15,71.94
2009-02-19,,30.81,30.11,22.07,,8.34,17.09,61.95,36.6756,21.27,12.87,69.78,43.07,20.51,16.29,,,9.8,,21.62,12.19,31.8572,21.89,1.28,,6.22,6.91,36.85,11.59,15.29,876.6,967.0,7.72,7.325,16.59,6.94,10.56,23.75,11.95,,342.64,29.54,22.59,7.73,,3.86,71.85,95.76,17.17,,94.92,,,20.132,,24.68,,,,78.41,41.7,34.2601,,20.6,21.99,97.84,,,,,51.13,30.2,19.02,,71.35,,15.7604,30.41,,84.1,13.888,,102.92,28.65,4.71,55.63,,,13.6407,20.32,,43.5,7.55,18.91,14.4,21.63,26.848,26.13,17.96,72.16
2009-02-20,,29.98,29.46,21.62,,8.76,17.15,63.86,39.1378,21.09,12.97,69.6101,43.15,20.37,15.95,,,9.93,,21.2,11.83,30.0658,21.7,1.15,,6.55,7.48,36.6401,11.58,15.06,859.8,956.0,7.62,7.32,16.29,6.83,10.43,22.37,11.4833,,346.45,28.86,22.4,6.79,,4.15,70.8,97.85,16.362,,95.19,,,19.718,,24.08,,,,77.63,41.14,34.0201,,19.9,22.17,97.43,,,,,50.25,28.8,18.51,,68.36,,15.8301,30.79,,84.17,14.25,,103.92,27.98,4.7,55.66,,,13.4655,20.48,,42.38,7.44,18.62,14.54,21.3,26.24,25.86,17.84,71.23
2009-02-23,,28.89,28.4,20.26,,8.37,15.99,61.71,36.2222,20.16,12.15,68.65,42.73,19.88,15.68,,,9.36,,20.14,11.66,28.6479,20.74,1.1,,6.49,6.69,35.18,11.19,14.41,817.2,950.0,7.3,7.045,15.65,6.66,10.14,22.44,10.65,,330.06,28.15,22.102,6.68,,3.83,69.02,97.752,15.573,,95.28,,,19.27,,23.1,,,,74.92,39.56,32.4601,,19.51,21.03,97.1,,,,,48.9,28.1801,17.17,,67.06,,16.0401,29.66,,84.16,14.34,,104.88,23.82,4.38,54.25,,,13.2252,19.24,,40.4,7.1801,17.9,13.87,20.75,25.61,25.35,17.44,69.3
2009-02-24,,29.29,29.58,22.6,,8.74,17.75,65.6,40.2578,20.96,13.62,68.64,43.45,20.36,15.9,,,9.54,,20.92,11.88,29.9209,21.02,1.17,,6.15,7.49,35.93,11.74,14.89,847.8,992.0,7.601,7.26,16.36,6.94,10.42,23.32,11.3267,,345.45,29.0,22.775,8.01,,4.28,70.0,94.8,16.54,,94.92,,,19.8599,,23.86,,,,77.7,41.02,33.6401,,21.02,21.32,96.75,,,,,49.77,29.2501,20.4,,69.24,,16.5806,30.48,,84.1,13.612,,104.77,24.21,4.52,56.35,,,14.2014,19.85,,42.3,8.05,18.29,14.24,21.15,26.35,25.72,18.2,72.09
2009-02-25,,29.64,29.34,21.23,,9.45,16.88,63.71,39.5289,20.39,13.07,67.6301,43.92,20.47,15.76,,,8.98,,19.51,10.52,29.2653,20.63,1.11,,6.4,7.19,35.02,11.42,14.89,819.0,979.0,7.4,7.045,15.94,6.91,10.22,22.63,11.43,,341.64,29.24,23.56,7.04,,4.12,69.66,93.27,15.79,,94.06,,,19.116,,23.45,,,,76.97,40.17,33.7201,,21.73,21.92,95.43,,,,,49.92,29.15,19.86,,67.86,,15.8403,30.29,,83.94,13.49,,103.56,23.03,4.19,55.42,,,13.7659,19.55,,42.05,8.0,17.85,14.37,20.95,26.18,25.2,18.03,72.05
