date,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,EWA,EWC,EWG,EWH,EWJ,EWL,EWQ,EWT,EWU,EWY,EWZ,FTV,GOOG,GPC,GSG,HIG,HIGH.L,HST,HYG,IAU,ICLN,IEAA.L,IEF,IEFM.L,IEMG,IEUS,IEVL.L,IGF,INDA,IUMO.L,IUVL.L,IVV,IWM,IXN,JPEA.L,JPM,KR,LQD,MCHI,META,MVEU.L,OGN,PG,PPL,PRU,PYPL,RE,REET,ROL,ROST,SEGA.L,SHY,SLV,SPMV.L,TLT,UNH,URI,V,VRSK,VXX,WRK,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
2009-01-16,,23.2256,16.2448,20.2511,,7.665,14.6912,2.5795,30.2783,20.094,13.0774,40.9656,8.7716,11.7133,9.4854,,,9.2755,,4.77,6.5006,20.3658,4.6896,1.8,,4.9087,5.7328,6.2106,5.9707,11.8672,10.6382,5.6822,25.7647,11.6476,11.3304,7.0658,11.6644,20.3581,16.7652,,7.3986,21.4891,26.61,9.8351,,3.6922,26.1443,16.556,13.9394,,64.6199,,,13.4847,,15.4467,,,,61.7453,36.7416,5.1511,,14.9083,7.476,52.0724,,,,,34.4012,13.4542,13.9082,,49.95,,2.5366,6.4616,,64.8041,11.11,,67.6082,19.6013,6.1707,10.4344,,,9.8663,7.7666,,13.4296,5.7448,15.6371,5.9142,14.3047,7.8532,19.2777,8.2862,40.9847
2009-01-19,,23.2256,16.2448,20.2511,,7.665,14.6912,2.5795,30.2783,20.094,13.0774,40.9656,8.7716,11.7133,9.4854,,,9.2755,,4.77,6.5006,20.3658,4.6896,1.8,,4.9087,5.7328,6.2106,5.9707,11.8672,10.6382,5.6822,25.7647,11.6476,11.3304,7.0658,11.6644,20.3581,16.7652,,7.3986,21.4891,26.61,9.8351,,3.6922,26.1443,16.556,13.9394,,64.6199,,,13.4847,,15.4467,,,,61.7453,36.7416,5.1511,,14.9083,7.476,52.0724,,,,,34.4012,13.4542,13.9082,,49.95,,2.5366,6.4616,,64.8041,11.11,,67.6082,19.6013,6.1707,10.4344,,,9.8663,7.7666,,13.4296,5.7448,15.6371,5.9142,14.3047,7.8532,19.2777,8.2862,40.9847
2009-01-20,,22.657,15.9099,18.1997,,7.0777,12.1197,2.422,27.592,18.8186,11.9934,40.0844,8.631,11.5381,8.9488,,,8.6295,,4.51,6.3424,18.8439,4.5765,1.7,,4.2931,5.0371,5.91,5.4672,11.0336,9.8477,5.3973,24.6534,10.8363,10.399,6.4989,10.6864,19.1727,15.5237,,6.9809,20.7266,25.7,8.203,,3.0432,25.697,16.902,12.8741,,64.5208,,,12.4071,,14.5995,,,,58.4925,34.2516,4.8941,,11.8182,7.3113,51.3036,,,,,34.2224,13.207,11.4354,,46.243,,2.4138,6.1871,,64.8347,11.09,,67.5964,18.5713,5.4872,9.3361,,,8.8521,7.329,,12.714,4.7953,14.9133,5.6727,14.1364,7.7173,18.8117,7.7997,40.0349
2009-01-21,,23.4388,16.1648,20.2085,,7.0928,14.1397,2.527,30.9252,19.4896,12.9698,40.8301,8.6382,11.9256,9.2276,,,9.1294,,4.6425,6.424,20.3658,4.6311,1.7,,4.8219,5.8881,6.1568,5.7807,11.5379,10.322,5.6708,25.7355,11.2419,10.8892,6.9241,11.2114,20.0542,16.6514,,7.4827,20.2609,26.14,9.6141,,3.4304,25.7004,16.83,13.2432,,63.9463,,,12.7999,,15.1643,,,,61.0353,35.959,5.104,,14.7842,7.4131,51.0474,,,,,34.5464,13.3327,13.3344,,47.2036,,2.5213,6.5014,,64.735,11.1792,,65.4611,19.2554,5.8434,9.7235,,,9.6621,7.5874,,13.5681,5.5016,15.2931,5.9458,14.205,7.8043,19.2112,8.0369,41.5935
2009-01-22,,22.5007,15.9199,18.9166,,6.8895,13.2228,2.497,28.5952,18.8519,12.347,41.604,8.604,11.8619,9.1927,,,8.791,,4.665,6.5057,19.8338,4.553,1.62,,4.7272,5.6581,6.1619,5.605,11.1737,10.0914,5.4599,25.0921,11.0356,10.6441,6.7824,10.7893,19.431,16.1776,,7.5672,19.8244,25.96,8.6805,,3.1305,25.6316,16.934,12.8965,,63.5237,,,12.7889,,14.8085,,,,60.1442,34.9156,5.0026,,15.0912,7.4461,50.8578,,,,,34.1804,13.3746,12.4423,,44.2339,,2.4644,6.5559,,64.7657,11.33,,64.2012,20.9004,5.545,9.7235,,,9.5703,7.4703,,13.1959,5.1632,15.2429,5.8112,14.1925,7.8016,19.2925,7.9364,41.053
2009-01-23,,22.3017,15.9649,19.1012,,7.3111,13.4158,2.5315,29.8123,18.6991,12.3009,40.3499,8.3083,11.8831,9.1579,,,9.1679,,4.5575,6.623,19.8709,4.5121,1.58,,5.248,5.9628,6.0376,5.5052,11.552,9.8675,5.6195,25.0336,10.9325,10.4664,6.8127,10.7379,19.0739,16.405,,8.0165,18.7243,26.73,10.0489,,3.2122,25.2222,17.698,12.8811,,63.5369,,,12.5683,,14.9214,,,,60.2891,35.0895,5.0869,,15.8621,7.3473,50.5195,,,,,33.6043,13.3829,13.2874,,44.376,,2.4322,6.5391,,64.7504,11.85,,63.6984,21.5538,5.5257,9.7543,,,9.5124,7.584,,13.5797,5.3354,14.7843,5.8944,14.0554,7.8179,19.2925,7.9123,40.9533
2009-01-26,,22.7565,16.2498,18.8385,,7.4015,13.7329,2.4815,29.4011,18.4932,11.6859,40.9487,8.3498,11.8088,9.2903,,,9.091,,4.53,6.8731,20.2627,4.5628,1.58,,5.54,6.1181,6.1619,5.5385,11.664,10.2891,5.648,25.0044,11.0907,10.7973,6.8431,11.1188,19.2335,16.3008,,7.996,18.2878,27.05,10.0132,,3.2505,25.2876,17.806,13.0357,,63.3784,,,12.6917,,15.1586,,,,60.7817,35.4847,5.074,,16.0059,7.461,50.0685,,,,,33.8263,13.5505,13.0526,,44.1595,,2.5259,6.6292,,64.666,11.9,,63.1424,21.6383,5.6509,9.3735,,,9.5022,7.4944,,13.8307,5.2404,14.9563,5.9656,14.1489,8.0054,19.189,7.9686,41.2471
2009-01-27,,23.0124,16.0948,19.165,,7.5897,14.119,2.422,30.1467,17.0849,12.8237,41.8864,8.4976,12.2758,9.4018,,,9.114,,4.5825,6.9394,20.4194,4.5999,1.55,,5.6189,6.2733,6.3483,5.6952,11.8182,10.4274,5.7278,25.794,11.1525,10.9321,6.9747,11.3247,19.6818,16.5567,,8.1839,18.4159,26.31,10.3981,,3.2068,25.5215,17.674,13.3058,,63.7944,,,13.1401,,15.2998,,,,61.3903,35.8721,5.164,,16.3717,7.4281,51.0115,,,,,34.0244,13.2824,14.1534,,44.8833,,2.5304,6.4888,,64.735,11.85,,64.6271,22.3532,5.7953,9.7169,,,9.5975,7.5495,,13.8538,5.4244,15.2286,6.0012,14.2237,8.0434,19.5884,7.9444,41.4151
2009-01-28,,23.5738,15.8749,20.684,,7.8156,15.2496,2.518,32.1258,17.2178,13.7232,39.5704,8.6094,11.8725,9.7991,,,9.2986,,4.5675,7.0006,20.6875,4.7442,1.59,,5.5953,6.9634,6.4591,5.8995,12.1684,10.9082,5.9159,26.2619,11.2832,11.4223,7.2379,11.7571,21.0877,17.4617,,8.6083,19.2715,26.29,12.6217,,3.4032,26.4264,17.474,13.6902,,63.385,,,13.3478,,15.7516,,,,63.4332,37.3503,5.3339,,18.0703,7.3832,51.4164,,,,,34.9125,13.2782,17.6018,,46.1416,,2.6072,6.4972,,64.712,11.86,,63.0123,23.0527,6.2381,10.3925,,,11.3706,7.7632,,14.2318,6.1188,15.6657,6.1715,14.3671,8.0951,19.8917,8.2822,41.5882
2009-01-29,,22.8631,16.3447,19.2786,,7.2283,14.6429,2.5,29.9767,16.7926,12.8468,40.2934,8.5156,11.5806,9.5621,,,8.8833,,4.495,6.9598,19.4502,4.6174,1.5,,5.4216,5.7271,6.1837,5.5955,11.8532,10.4142,5.591,25.2676,10.8087,10.8402,6.914,11.3556,20.3277,17.0258,,8.4762,18.8058,26.42,10.9754,,3.1414,25.7692,17.916,13.2849,,62.5596,,,12.9874,,15.1022,,,,61.383,35.8879,5.1767,,16.6134,7.2245,50.8002,,,,,34.9365,13.2489,14.9307,,43.8281,,2.4306,6.3108,,64.5894,12.26,,61.5631,22.0534,5.7086,10.1835,,,11.1086,7.553,,13.7297,5.638,15.0924,5.9894,14.2424,8.0353,19.6106,7.9485,40.4075
2009-01-30,,22.4296,15.67,18.7391,,7.0551,13.8915,2.941,28.4033,16.0952,12.8622,41.0504,8.1857,11.363,9.4018,,,8.1911,,4.4325,6.8271,19.6028,4.4379,1.5,,5.2796,5.2958,6.1871,5.5147,11.6991,10.21,5.7107,24.6534,10.8844,10.687,6.8937,11.4276,20.1606,16.822,,8.3579,18.637,25.65,9.3789,,2.9341,25.8862,18.272,14.11,,62.5332,,,13.0302,,14.7012,,,,60.108,35.1606,5.0169,,16.6657,6.7365,51.1601,,,,,32.7042,12.8426,13.4335,,42.6172,,2.3953,6.1641,,64.6277,12.52,,61.3679,21.7767,5.3717,10.8613,,,10.6083,7.2567,,13.5393,5.4837,14.7699,5.8112,13.8061,7.8749,19.4035,7.7515,40.1346
2009-02-02,,22.6073,16.1848,19.0586,,7.0852,14.7119,3.0575,28.7268,15.9889,13.0544,41.1351,8.1713,11.6708,9.6109,,,8.045,,4.5525,7.0567,18.8604,4.422,1.43,,5.469,5.5431,6.3214,5.5385,11.4679,10.0453,5.7107,24.6534,10.6644,10.6196,6.837,11.0467,20.0466,16.6514,,8.4084,18.4799,25.82,10.7758,,2.9832,25.3348,17.762,12.7897,,63.0406,,,12.6698,,14.848,,,,59.9269,35.4452,5.0726,,16.4632,6.7066,50.9133,,,,,31.8341,12.8049,13.8039,,42.6104,,2.5627,6.1243,,64.6872,12.21,,62.5097,22.407,5.0829,10.9978,,,10.4415,7.1533,,13.3228,5.4837,14.4331,5.9023,13.6877,7.9184,19.5292,7.6791,40.2448
2009-02-03,,23.3677,16.2598,19.2715,,7.2132,14.3603,3.1795,28.343,16.1749,12.3701,41.6887,8.5102,12.1538,10.3497,,,7.3066,,4.7125,7.1435,19.0749,4.4758,1.51,,5.5795,5.5258,6.4608,5.7427,11.608,10.5196,5.6195,25.1213,10.85,10.9995,7.0962,11.5821,21.0269,17.1774,,8.4054,18.9863,25.85,10.4123,,2.9778,25.38,17.7,12.8881,,62.4976,,,12.8713,,15.1191,,,,60.8035,35.6982,5.1368,,15.7119,6.7934,50.7434,,,,,32.3502,12.7924,13.8821,,43.0907,,2.6287,6.1788,,64.6181,12.32,,61.0209,22.8605,5.2273,10.65,,,10.7955,7.2911,,13.5537,5.3828,14.6983,6.021,13.9868,7.9538,20.0323,7.8962,40.9952
2009-02-04,,23.5312,16.4297,18.5617,,7.4015,14.4437,3.053,27.4549,16.0287,12.5777,41.7283,8.4237,12.0635,10.2451,,,7.6912,,4.62,7.1333,18.9017,4.4379,1.72,,5.4216,5.3073,6.3819,5.5622,11.671,10.3681,5.6024,25.3407,10.5887,10.8953,7.1367,11.4688,21.4296,17.3528,,8.4683,19.0619,25.62,10.3838,,2.8032,25.3591,17.838,13.4103,,62.1798,,,12.5598,,15.0852,,,,60.5209,35.4373,5.1883,,15.7053,6.6467,50.764,,,,,31.516,13.0772,13.7413,,43.0839,,2.5765,5.9189,,64.5106,12.42,,60.8074,22.2763,5.2081,10.8129,,,10.7785,7.3807,,13.6807,5.3235,14.6195,6.0171,13.6066,8.0135,19.9435,7.7233,40.7538
2009-02-05,,23.1758,16.8096,18.3275,,7.7027,15.2013,3.159,25.7883,16.1151,13.0928,41.8299,8.5012,12.0795,10.5309,,,8.0142,,4.81,7.2966,19.3471,4.5893,1.74,,5.5006,5.2728,6.5145,5.7142,11.9793,10.5723,5.5967,25.2676,10.5887,11.1404,7.1265,11.8394,21.6804,18.0256,,8.733,19.4519,25.87,10.7544,,2.776,25.1506,18.038,13.4172,,62.3254,,,13.0546,,15.3676,,,,61.441,35.8484,5.3054,,16.032,6.5868,50.321,,,,,31.9961,13.6217,14.5708,,43.8822,,2.6441,6.4176,,64.5259,12.75,,60.8608,22.1379,5.314,11.8275,,,10.6185,7.5771,,14.0154,5.4066,14.7914,6.1121,13.7999,8.0706,20.1136,7.868,41.8664
2009-02-06,,23.5383,16.8096,18.1926,,7.8683,15.0693,3.3275,27.7126,16.4539,13.7847,41.8525,8.6851,12.244,10.9839,,,9.1679,,4.9625,7.3425,19.7719,4.7487,1.77,,5.5242,5.9111,6.7866,6.0173,12.2315,10.9346,5.8247,25.4138,10.6712,11.4284,7.491,12.1483,22.4403,19.0729,,9.1665,19.5858,25.7701,9.0369,,2.9941,25.658,17.926,13.5302,,61.948,,,13.2929,,15.6161,,,,63.1579,37.121,5.4896,,18.0507,6.8592,50.6197,,,,,32.4042,13.9107,15.6767,,43.7266,,2.7319,6.8262,,64.4875,12.91,,60.671,22.2456,5.6798,12.1951,,,10.6185,7.8045,,14.2751,5.8102,15.1498,6.3219,14.0367,8.1222,20.2764,8.0932,42.3727
2009-02-09,,23.453,16.6679,18.8243,,7.6801,15.1735,3.3355,27.9648,16.4206,13.6463,41.1351,8.4435,12.2493,11.186,,,9.2063,,4.8375,7.2506,20.0152,4.7766,1.66,,5.5242,6.0491,6.7631,6.0277,12.3296,11.0597,5.8076,24.9459,10.6781,11.4897,7.3492,12.241,21.8628,18.8596,,9.3515,19.9757,25.65,10.7117,,3.0378,25.8561,17.674,14.2388,,61.8222,,,13.5555,,15.5596,,,,63.3028,36.955,5.4982,,17.822,6.8592,50.7127,,,,,31.7681,13.7223,15.8072,,44.3692,,2.6472,6.7654,,64.4645,12.7199,,60.8667,22.6914,5.4969,12.1753,,,10.69,7.777,,14.327,5.8754,15.4364,6.3377,13.8996,8.0771,20.2172,8.0691,41.9191
2009-02-10,,22.7494,16.1214,17.3976,,7.3392,13.8112,3.1655,25.6129,15.504,12.2779,39.9319,8.0181,11.8194,11.0745,,,8.6603,,5.1975,6.8986,19.0171,4.5515,1.64,,5.2007,5.3476,6.5196,5.5622,11.7551,10.4735,5.5169,24.0685,10.4925,10.8157,7.0759,11.5306,20.3961,17.9309,,8.8513,19.8128,25.2,9.3005,,2.6341,25.6858,18.06,13.4729,,62.6499,,,13.04,,14.8819,,,,60.2963,35.2476,5.2511,,16.0843,6.4191,50.9589,,,,,30.874,13.2531,13.1987,,42.164,,2.5454,6.5957,,64.6104,12.98,,62.1894,21.4999,4.9385,11.8517,,,10.1863,7.4289,,13.6605,5.276,14.6266,6.0804,13.4508,7.8478,19.544,7.6871,40.1575
2009-02-11,,22.6641,16.0253,18.4552,,7.3998,14.4645,3.2177,26.6436,15.6567,12.5777,40.0449,8.0325,12.0105,11.2278,,,8.6833,,5.455,6.8106,18.9553,4.5853,1.479,,5.1454,5.4008,6.7665,5.7285,11.7061,10.6052,5.6138,24.1855,10.6093,11.0118,7.2683,11.5821,20.9205,18.1157,,8.8397,19.2947,24.53,9.6783,,2.5578,25.6267,18.476,13.3266,,63.1333,,,12.8494,,14.9271,,,,60.702,35.382,5.2482,,17.0446,6.4732,51.1348,,,,,30.6999,13.1065,13.5117,,43.686,,2.5793,6.5391,,64.5951,13.34,,62.996,21.9458,5.2177,12.1197,,,10.1999,7.4289,,13.5046,5.5312,14.7413,6.0923,13.5256,7.8233,19.7882,7.7474,39.3348
2009-02-12,,22.3585,15.9089,18.1855,,7.1347,14.5549,3.198,26.0679,15.4309,12.447,40.2596,8.0902,11.9521,11.5066,,,8.5526,,5.5675,6.8416,19.0542,4.5754,1.47,,5.1375,5.2768,6.6691,5.7646,11.7131,10.4406,5.5682,24.1563,10.6575,10.9382,7.1974,11.5512,20.7153,18.2484,,8.9634,19.4519,24.73,8.9371,,2.5796,25.5468,18.648,13.0454,,63.1135,,,12.8286,,14.9214,,,,60.8035,35.6824,5.2754,,17.1099,6.4342,51.176,,,,,30.772,13.1526,13.9604,,48.1709,,2.5978,6.6502,,64.6719,13.33,,62.4029,22.6607,5.3332,12.4372,,,10.0637,7.553,,13.5277,5.46,14.5765,6.12,13.6503,7.7554,20.0175,7.7595,39.6723
2009-02-13,,21.9961,16.0961,17.7738,,7.2029,14.2213,3.163,24.2643,15.112,12.101,39.9037,7.9676,11.5434,11.7714,,,8.468,,5.455,6.7951,18.8357,4.5674,1.45,,5.0902,4.8813,6.6472,5.8187,11.615,10.3088,5.5511,23.5129,10.5612,10.8647,7.2986,11.4688,20.6545,18.4758,,8.8307,19.2947,24.01,8.8801,,2.3887,25.6476,18.522,13.3441,,62.6168,,,12.9471,,14.7463,,,,60.1225,35.3108,5.254,,16.13,6.3981,50.7846,,,,,30.6579,13.0437,13.9082,,48.5362,,2.5824,6.4323,,64.549,13.54,,60.7422,22.2609,5.0637,12.338,,,9.7506,7.4393,,13.5595,5.2523,14.5765,6.0923,13.4383,7.7092,19.7142,7.6349,39.34
2009-02-16,,21.9961,16.0961,17.7738,,7.2029,14.2213,3.163,24.2643,15.112,12.101,39.9037,7.9676,11.5434,11.7714,,,8.468,,5.455,6.7951,18.8357,4.5674,1.45,,5.0902,4.8813,6.6472,5.8187,11.615,10.3088,5.5511,23.5129,10.5612,10.8647,7.2986,11.4688,20.6545,18.4758,,8.8307,19.2947,24.01,8.8801,,2.3887,25.6476,18.522,13.3441,,62.6168,,,12.9471,,14.7463,,,,60.1225,35.3108,5.254,,16.13,6.3981,50.7846,,,,,30.6579,13.0437,13.9082,,48.5362,,2.5824,6.4323,,64.549,13.54,,60.7422,22.2609,5.0637,12.338,,,9.7506,7.4393,,13.5595,5.2523,14.5765,6.0923,13.4383,7.7092,19.7142,7.6349,39.34
2009-02-17,,21.5554,15.2055,16.4393,,6.5212,12.5392,3.0835,22.965,14.1688,10.7326,39.3106,7.7008,11.2781,11.5275,,,7.7604,,5.3825,6.5001,17.7098,4.3822,1.37,,4.7666,4.3796,6.3751,5.4197,10.8724,9.6501,5.3688,22.7233,10.0662,10.1906,6.8532,10.9335,18.4812,17.2485,,8.4599,18.4275,22.34,7.1126,,2.2906,24.9942,19.108,12.6792,,63.6697,,,12.4804,,14.0573,,,,57.4855,33.9117,5.0283,,14.144,6.3049,51.0627,,,,,30.0699,12.4363,11.7849,,47.4877,,2.4437,6.3485,,64.7179,13.99,,62.6342,21.8459,4.6786,11.9631,,,9.4001,7.1154,,12.6216,4.73,13.8383,5.8389,13.2451,7.375,19.3739,7.3454,37.5943
